		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 2.425781	M = 1250	N = 8	m = 9	n = 10000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000100011    1    2    3    0    3    5    3    5  9.465122 0.304589 SUCCESS  16
000100101    2    2    6    1    0    2    3    0 11.629796 0.168501 SUCCESS  17
000100111    2    3    0    4    1    3    5    2  7.644677 0.468925 SUCCESS  18
000101001    2    2    2    4    2    2    1    2  2.372008 0.967432 SUCCESS  19
000101011    1    3    6    4    0    5    4    1 14.674903 0.065784 SUCCESS  20
000101101    5    4    1    2    2    5    4    3  8.869340 0.353438 SUCCESS  21
000101111    4    4    2    3    2    1    0    1  6.608679 0.579380 SUCCESS  22
000110011    1    1    0    1    5    0    2    4 11.504019 0.174743 SUCCESS  23
000110101    2    1    0    3    1    3    1    3  5.572680 0.694975 SUCCESS  24
000110111    0    3    2    3    0    2    2    2  5.572680 0.694975 SUCCESS  25
000111001    4    3    3    3    2    4    2    1  3.533783 0.896552 SUCCESS  26
000111011    5    1    4    2    3    2    7    4 14.926455 0.060591 SUCCESS  27
000111101    4    0    1    1    0    1    2    3  8.836241 0.356298 SUCCESS  28
000111111    2    3    0    2    3    0    0    2  7.988907 0.434555 SUCCESS  29
001000011    0    2    4    5    1    1    2    1  9.087793 0.334944 SUCCESS  30
001000101    2    1    2    0    4    4    2    3  5.824233 0.666913 SUCCESS  31
001000111    3    2    1    2    3    4    3    2  2.560672 0.958842 SUCCESS  32
001001011    3    0    5    2    2    2    4    1  7.581789 0.475349 SUCCESS  33
001001101    1    8    4    6    2    1    2    2 21.579352 0.005758 FAILURE  34
001001111    1    2    2    4    2    3    4    2  3.408006 0.906211 SUCCESS  35
001010011    2    3    1    5    3    3    1    2  5.102675 0.746548 SUCCESS  36
001010101    1    2    7    3    4    2    3    1 12.070012 0.148107 SUCCESS  37
001010111    3    3    5    4    1    3    3    2  5.354227 0.719131 SUCCESS  38
001011011    5    2    3    2    4    2    0    3  6.860231 0.551785 SUCCESS  39
001011101    1    1    2    4    3    4    1    2  4.976899 0.760042 SUCCESS  40
001011111    2    1    2    4    1    0    3    0  8.051795 0.428427 SUCCESS  41
001100101    3    3    2    2    4    3    4    4  3.722447 0.881257 SUCCESS  42
001100111    1    0    1    1    6    3    1    3 11.629796 0.168501 SUCCESS  43
001101011    4    3    2    2    0    2    1    4  5.824233 0.666913 SUCCESS  44
001101101    3    4    4    3    2    5    5    3  8.210670 0.413167 SUCCESS  45
001101111    0    3    2    3    3    3    1    2  4.066676 0.851058 SUCCESS  46
001110101    1    2    2    2    5    1    2    3  4.976899 0.760042 SUCCESS  47
001110111    2    1    2    2    4    2    6    2  7.707565 0.462545 SUCCESS  48
001111011    5    3    1    2    2    3    1    4  6.012897 0.645787 SUCCESS  49
001111101    3    3    5    3    2    3    1    4  5.354227 0.719131 SUCCESS  50
001111111    2    2    1    2    6    0    0    1 12.351354 0.136202 SUCCESS  51
010000011    3    2    4    2    0    2    1    5  7.581789 0.475349 SUCCESS  52
010000111    3    1    2    5    2    1    2    2  4.976899 0.760042 SUCCESS  53
010001011    2    4    1    0    4    4    4    2  7.707565 0.462545 SUCCESS  54
010001111    3    1    2    0    3    1    3    2  4.788234 0.779952 SUCCESS  55
010010011    0    7    2    3    2    4    0    3 15.333573 0.052975 SUCCESS  56
010010111    2    1    2    4    1    4    2    0  6.545791 0.586333 SUCCESS  57
010011011    1    4    4    6    2    4    3    1 10.501120 0.231599 SUCCESS  58
010011111    3    1    2    3    4    3    4    3  3.596671 0.891559 SUCCESS  59
010100011    3    3    0    4    4    3    2    6 10.501120 0.231599 SUCCESS  60
010100111    3    4    1    1    5    0    3    2  8.429123 0.392713 SUCCESS  61
010101011    1    3    5    2    3    3    4    1  6.075785 0.638743 SUCCESS  62
010101111    3    3    3    4    1    4    2    2  3.533783 0.896552 SUCCESS  63
010110011    1    1    5    0    2    1    4    3  9.150681 0.329745 SUCCESS  64
010110111    5    0    5    3    4    3    1    3 10.438232 0.235604 SUCCESS  65
010111011    1    0    1    4    3    1    3    3  6.545791 0.586333 SUCCESS  66
010111111    2    4    1    5    4    2    1    0  9.276457 0.319514 SUCCESS  67
011000111    3    2    3    3    5    2    3    2  3.596671 0.891559 SUCCESS  68
011001111    2    0    2    3    4    3    4    6 10.438232 0.235604 SUCCESS  69
011010111    3    2    0    1    3    1    2    1  5.509792 0.701955 SUCCESS  70
011011111    4    1    0    2    3    3    1    5  8.429123 0.392713 SUCCESS  71
011101111    0    1    1    3    3    1    6    2 10.845349 0.210617 SUCCESS  72
011111111    1    4    1    3    6    0    0    0 15.803578 0.045279 SUCCESS  73
100000000    3    1    1    1    4    2    1    2  4.788234 0.779952 SUCCESS  74
100010000    3    2    3    2    1    3    4    5  5.291339 0.726032 SUCCESS  75
100100000    0    1    5    3    1    2    1    3  8.240459 0.410341 SUCCESS  76
100101000    3    1    1    2    2    3    3    3  2.434896 0.964698 SUCCESS  77
100110000    1    2    2    3    2    2    6    2  6.797343 0.558648 SUCCESS  78
100111000    3    2    1    3    2    2    1    3  2.372008 0.967432 SUCCESS  79
101000000    1    4    0    2    4    2    1    0  8.962017 0.345510 SUCCESS  80
101000100    2    2    1    1    2    5    3    5  7.707565 0.462545 SUCCESS  81
101001000    2    3    3    4    2    0    4    2  5.102675 0.746548 SUCCESS  82
101001100    1    2    3    2    1    3    3    2  2.372008 0.967432 SUCCESS  83
101010000    3    0    3    3    1    5    0    4 10.123792 0.256445 SUCCESS  84
101010100    3    3    3    4    3    3    1    2  2.686448 0.952469 SUCCESS  85
101011000    2    3    4    1    1    6    3    3  8.680676 0.369946 SUCCESS  86
101011100    2    0    4    3    4    2    2    2  5.039787 0.753315 SUCCESS  87
101100000    2    3    1    1    0    4    2    3  5.698457 0.680967 SUCCESS  88
101100100    1    1    2    3    4    2    4    2  4.192453 0.839356 SUCCESS  89
101101000    3    8    2    4    3    4    5    2 18.504456 0.017747 SUCCESS  90
101101100    1    2    1    2    4    5    1    3  6.734455 0.565535 SUCCESS  91
101110000    0    1    2    0    3    2    1    0  9.494911 0.302279 SUCCESS  92
101110100    3    6    2    0    1    2    1    2  9.998015 0.265165 SUCCESS  93
101111000    1    4    5    0    2    2    3    1  8.366235 0.398537 SUCCESS  94
101111100    2    2    0    2    0    2    3    5  8.240459 0.410341 SUCCESS  95
110000000    1    2    1    3    3    4    0    0  8.114683 0.422349 SUCCESS  96
110000010    1    3    3    2    1    2    5    1  5.824233 0.666913 SUCCESS  97
110000100    2    1    3    1    2    2    3    3  2.372008 0.967432 SUCCESS  98
110001000    5    3    2    3    2    3    4    5  7.237560 0.511232 SUCCESS  99
110001010    1    0    4    2    0    2    2    2  7.204461 0.514742 SUCCESS 100
110010000    0    1    5    5    0    1    1    2 13.261576 0.103161 SUCCESS 101
110010010    3    1    5    1    4    5    1    2  9.465122 0.304589 SUCCESS 102
110010100    3    1    0    1    3    2    1    4  6.482903 0.593305 SUCCESS 103
110011000    1    2    4    2    1    0    3    3  5.698457 0.680967 SUCCESS 104
110011010    2    2    2    2    1    1    3    4  3.219342 0.919848 SUCCESS 105
110100000    2    8    0    2    2    2    0    1 19.318691 0.013245 SUCCESS 106
110100010    0    4    0    4    3    3    6    2 12.854458 0.116956 SUCCESS 107
110100100    0    5    4    4    3    1    4    3  9.590898 0.294921 SUCCESS 108
110101000    2    1    2    3    1    4    1    4  4.976899 0.760042 SUCCESS 109
110101010    3    4    1    3    2    4    2    2  3.470895 0.901437 SUCCESS 110
110101100    2    4    1    0    1    4    2    3  6.608679 0.579380 SUCCESS 111
110110000    4    2    0    1    1    2    1    1  7.141573 0.521438 SUCCESS 112
110110010    2    2    2    5    3    2    3    2  3.470895 0.901437 SUCCESS 113
110110100    2    1    3    4    2    3    4    3  3.533783 0.896552 SUCCESS 114
110111000    3    2    3    4    1    1    3    1  4.129564 0.845248 SUCCESS 115
110111010    1    5    2    2    1    3    1    2  5.761345 0.673945 SUCCESS 116
110111100    3    3    6    2    5    0    1    4 12.980234 0.112531 SUCCESS 117
111000000    1    2    2    2    5    1    0    3  7.393125 0.494871 SUCCESS 118
111000010    3    2    4    1    2    2    2    1  3.219342 0.919848 SUCCESS 119
111000100    4    4    4    5    0    2    1    2  9.465122 0.304589 SUCCESS 120
111000110    3    2    1    3    5    0    4    4  8.617787 0.375557 SUCCESS 121
111001000    1    0    4    4    1    2    1    3  7.393125 0.494871 SUCCESS 122
111001010    3    0    2    2    4    2    1    3  4.914011 0.766726 SUCCESS 123
111001100    2    2    3    1    3    1    3    4  3.345118 0.910872 SUCCESS 124
111010000    3    3    0    4    2    3    1    2  4.976899 0.760042 SUCCESS 125
111010010    1    4    1    1    4    3    4    1  6.734455 0.565535 SUCCESS 126
111010100    1    2    2    3    3    3    0    1  4.788234 0.779952 SUCCESS 127
111010110    3    5    1    1    4    4    3    4  7.959118 0.437474 SUCCESS 128
111011000    3    3    1    3    4    2    1    0  5.761345 0.673945 SUCCESS 129
111011010    2    1    4    1    2    4    2    3  4.192453 0.839356 SUCCESS 130
111011100    2    2    3    4    2    3    3    1  2.560672 0.958842 SUCCESS 131
111100000    2    4    2    2    2    1    2    4  3.345118 0.910872 SUCCESS 132
111100010    1    2    5    3    1    0    0    2  9.809351 0.278663 SUCCESS 133
111100100    1    1    6    3    4    0    4    2 11.944236 0.153709 SUCCESS 134
111100110    2    2    4    0    2    0    3    5  9.213569 0.324601 SUCCESS 135
111101000    1    2    3    1    1    3    1    0  6.294238 0.614310 SUCCESS 136
111101010    3    4    2    3    5    5    1    1  8.743564 0.364388 SUCCESS 137
111101100    2    2    2    5    3    2    2    2  3.408006 0.906211 SUCCESS 138
111101110    2    4    2    5    2    3    2    2  4.381117 0.821206 SUCCESS 139
111110000    3    2    1    3    2    1    2    2  2.309120 0.970039 SUCCESS 140
111110010    1    1    1    1    1    2    4    0  7.926019 0.440730 SUCCESS 141
111110100    4    2    2    2    2    1    1    1  3.940900 0.862416 SUCCESS 142
111110110    1    3    2    4    3    2    2    2  2.497784 0.961834 SUCCESS 143
111111000    1    2    1    4    2    0    3    2  5.635568 0.687978 SUCCESS 144
111111010    3    1    1    3    5    2    1    1  6.608679 0.579380 SUCCESS 145
111111100    0    2    0    2    3    0    2    2  7.926019 0.440730 SUCCESS 146
111111110    1    4    1    3    6    0    0    0 15.803578 0.045279 SUCCESS 147

